filename,split,method,similar_0,score_0,similar_1,score_1,similar_2,score_2,similar_3,score_3,similar_4,score_4,similar_5,score_5,similar_6,score_6,similar_7,score_7,similar_8,score_8,similar_9,score_9
CXR2442_IM-0979,train,KLDiv,CXR457_IM-2088-1001,0.00580870034173131,CXR3961_IM-2026,0.007923364639282227,CXR1678_IM-0447-0001,0.008476614020764828,CXR349_IM-1697,0.008706275373697281,CXR41_IM-2055,0.008913314901292324,CXR2761_IM-1208,0.009067274630069733,CXR350_IM-1705-0001,0.009456033818423748,CXR2417_IM-0961,0.00976458378136158,CXR897_IM-2406,0.010000031441450119,CXR2264_IM-0854,0.010019993409514427
CXR1447_IM-0289,train,KLDiv,CXR1355_IM-0230,0.006419502664357424,CXR161_IM-0394,0.006506378762423992,CXR3605_IM-1781,0.006783030927181244,CXR2095_IM-0725,0.007720521651208401,CXR3748_IM-1874,0.008174385875463486,CXR3242_IM-1534,0.008405916392803192,CXR1308_IM-0201,0.009042463265359402,CXR114_IM-0096,0.009537650272250175,CXR1372_IM-0239,0.010074418038129807,CXR693_IM-2259,0.010406005196273327
CXR1065_IM-0046,train,KLDiv,CXR3407_IM-1647,0.00217271177098155,CXR89_IM-2402,0.0037007781211286783,CXR2718_IM-1182,0.004688579123467207,CXR1663_IM-0439,0.004711580462753773,CXR1665_IM-0439,0.005197412800043821,CXR2951_IM-1349,0.005709320772439241,CXR2837_IM-1252,0.005953927058726549,CXR1808_IM-0524,0.006268521770834923,CXR3662_IM-1821,0.00627899682149291,CXR2121_IM-0747,0.0065303947776556015
CXR1489_IM-0315,train,KLDiv,CXR1729_IM-0480,0.003215148113667965,CXR3146_IM-1479,0.004717691335827112,CXR3131_IM-1473,0.007959825918078423,CXR3593_IM-1772,0.008330658078193665,CXR1654_IM-0430,0.008935780264437199,CXR493_IM-2113,0.008947699330747128,CXR3464_IM-1683,0.009073656052350998,CXR191_IM-0591,0.009209774434566498,CXR1149_IM-0101,0.009282449260354042,CXR1513_IM-0333,0.009506366215646267
CXR3580_IM-1760,train,KLDiv,CXR14_IM-0256,0.0021091755479574203,CXR2632_IM-1119,0.0028735273517668247,CXR1634_IM-0414,0.0029724794439971447,CXR3038_IM-1411,0.0032866429537534714,CXR9_IM-2407,0.003490679431706667,CXR1365_IM-0237,0.00350740784779191,CXR2350_IM-0916,0.0036119543947279453,CXR2643_IM-1129,0.0038083666004240513,CXR3267_IM-1551,0.003858710639178753,CXR2808_IM-1238,0.003916547633707523
CXR2476_IM-1005,train,KLDiv,CXR3398_IM-1642,0.0033709825947880745,CXR720_IM-2281,0.005002658348530531,CXR3670_IM-1826,0.005550067871809006,CXR354_IM-1731,0.00575153436511755,CXR829_IM-2358,0.005824258551001549,CXR1587_IM-0381,0.00606578728184104,CXR1087_IM-0060,0.006377916317433119,CXR3277_IM-1558,0.007038626354187727,CXR3337_IM-1598,0.007389133796095848,CXR1695_IM-0456,0.007708897348493338
CXR1686_IM-0450,train,KLDiv,CXR827_IM-2356,0.0015848067123442888,CXR2753_IM-1203,0.0022224567364901304,CXR167_IM-0441,0.0022366272751241922,CXR1734_IM-0484,0.00276885274797678,CXR3989_IM-2042,0.0027921092696487904,CXR2874_IM-1280,0.003636186243966222,CXR3296_IM-1575-1001,0.0036532822996377945,CXR1937_IM-0607,0.003795706434175372,CXR1167_IM-0112,0.004023073706775904,CXR1531_IM-0344,0.004042651504278183
CXR2306_IM-0882,train,KLDiv,CXR582_IM-2179,0.000947795168031007,CXR1710_IM-0469,0.0010667541064321995,CXR633_IM-2213,0.0014913615304976702,CXR3637_IM-1804,0.0017319065518677235,CXR641_IM-2220,0.0018755928613245487,CXR2555_IM-1060,0.0021561256144195795,CXR2075_IM-0708,0.002159111201763153,CXR3936_IM-2007,0.002498924732208252,CXR3610_IM-1783,0.0026307152584195137,CXR1144_IM-0097,0.0028804356697946787
CXR3887_IM-1972,train,KLDiv,CXR2762_IM-1208,0.005168958567082882,CXR2207_IM-0815,0.006896307226270437,CXR2749_IM-1199,0.007703672628849745,CXR366_IM-1820,0.008330825716257095,CXR2019_IM-0666,0.00853025633841753,CXR880_IM-2395,0.008913177996873856,CXR3486_IM-1695,0.00904900673776865,CXR2677_IM-1151,0.009154406376183033,CXR1938_IM-0608,0.009727364405989647,CXR3485_IM-1694,0.00977777037769556
CXR1660_IM-0436,train,KLDiv,CXR994_IM-2478,0.013737261295318604,CXR2218_IM-0823,0.014057941734790802,CXR2065_IM-0701,0.015342974103987217,CXR3455_IM-1677,0.015464147552847862,CXR3102_IM-1454,0.01555856317281723,CXR2475_IM-1004,0.016338258981704712,CXR1204_IM-0138,0.0164291150867939,CXR1600_IM-0390,0.0172401312738657,CXR3389_IM-1634,0.017291761934757233,CXR1499_IM-0323,0.018531430512666702
CXR1035_IM-0028,train,KLDiv,CXR793_IM-2330,0.006659762933850288,CXR2386_IM-0942,0.007028273306787014,CXR2293_IM-0875,0.007080040406435728,CXR2932_IM-1335,0.007340722717344761,CXR1051_IM-0039,0.007374482695013285,CXR1131_IM-0088-0001,0.008469238877296448,CXR3064_IM-1428,0.008649232797324657,CXR1077_IM-0054,0.010039733722805977,CXR3031_IM-1406,0.010080859996378422,CXR1882_IM-0571,0.010504605248570442
CXR1018_IM-0014,train,KLDiv,CXR397_IM-2030,0.0025020744651556015,CXR3156_IM-1486,0.0025471909902989864,CXR2315_IM-0889,0.0031486235093325377,CXR66_IM-2236,0.0035384707152843475,CXR176_IM-0496,0.003985992632806301,CXR1563_IM-0368,0.004116542637348175,CXR820_IM-2351,0.004132532048970461,CXR1048_IM-0036,0.004216156899929047,CXR248_IM-1008,0.004301536828279495,CXR3625_IM-1794,0.0045103952288627625
CXR1084_IM-0058,train,KLDiv,CXR557_IM-2157,0.0014929857570677996,CXR3820_IM-1928,0.002420131117105484,CXR2172_IM-0786,0.0029000393114984035,CXR783_IM-2325,0.003478729398921132,CXR664_IM-2240,0.004185488913208246,CXR2870_IM-1276,0.0044508520513772964,CXR1980_IM-0637,0.005054430570453405,CXR2541_IM-1053,0.005055558867752552,CXR2527_IM-1043,0.005233164876699448,CXR554_IM-2155,0.005244870204478502
CXR2503_IM-1028,train,KLDiv,CXR844_IM-2367,0.002366374246776104,CXR556_IM-2156-1001,0.0025575938634574413,CXR2028_IM-0673,0.0037751812487840652,CXR2225_IM-0829,0.004175909794867039,CXR3043_IM-1417,0.004504757933318615,CXR1864_IM-0558,0.00456804595887661,CXR2563_IM-1066,0.004638252314180136,CXR1199_IM-0133,0.004662668332457542,CXR1492_IM-0318,0.004734322428703308,CXR446_IM-2080,0.004778197500854731
CXR1459_IM-0297,train,KLDiv,CXR3102_IM-1454,0.010471954941749573,CXR3148_IM-1480,0.013077396899461746,CXR2417_IM-0961,0.018609417602419853,CXR2230_IM-0831,0.01888219267129898,CXR1499_IM-0323,0.019068773835897446,CXR1751_IM-0494,0.0201578252017498,CXR2827_IM-1246,0.02037689834833145,CXR3084_IM-1443,0.02054574526846409,CXR729_IM-2288,0.0209884662181139,CXR1593_IM-0385,0.02167244628071785
CXR1484_IM-0313,train,KLDiv,CXR1452_IM-0291,0.0022818041034042835,CXR3465_IM-1683,0.0036709189880639315,CXR810_IM-2343,0.005833592265844345,CXR2677_IM-1151,0.006205731071531773,CXR459_IM-2090,0.00626613711938262,CXR52_IM-2131,0.006315018981695175,CXR182_IM-0531,0.006398019380867481,CXR2771_IM-1213,0.006694066803902388,CXR2029_IM-0674,0.00724442582577467,CXR158_IM-0377,0.0074565052054822445
CXR393_IM-2002,train,KLDiv,CXR228_IM-0866,0.0012621115893125534,CXR2297_IM-0877,0.0012912398669868708,CXR2292_IM-0874,0.0014044174458831549,CXR1144_IM-0097,0.002040595980361104,CXR3226_IM-1525,0.0021214077714830637,CXR282_IM-1243,0.002394141163676977,CXR2699_IM-1167,0.0024428388569504023,CXR416_IM-2059,0.0024908804334700108,CXR865_IM-2385,0.0025631911121308804,CXR3583_IM-1762,0.002925643464550376
CXR3936_IM-2007,train,KLDiv,CXR1350_IM-0227,0.0010489951819181442,CXR2694_IM-1165,0.0015023767482489347,CXR641_IM-2220,0.0015087961219251156,CXR1710_IM-0469,0.0015714188339188695,CXR3610_IM-1783,0.0016964401584118605,CXR2258_IM-0849,0.002076193457469344,CXR1833_IM-0539,0.0022046323865652084,CXR633_IM-2213,0.00239721592515707,CXR2306_IM-0882,0.0025687350425869226,CXR2075_IM-0708,0.0025725290179252625
CXR2292_IM-0874,train,KLDiv,CXR2091_IM-0722,0.0011345744132995605,CXR582_IM-2179,0.001167244161479175,CXR393_IM-2002,0.0014425384579226375,CXR1144_IM-0097,0.0018686706898733974,CXR2297_IM-0877,0.002050114329904318,CXR2683_IM-1156,0.002065442968159914,CXR3779_IM-1894,0.002181175397709012,CXR3480_IM-1691,0.0022783144377171993,CXR2350_IM-0916,0.0024087768979370594,CXR14_IM-0256,0.0024717277847230434
CXR3932_IM-2004,train,KLDiv,CXR2546_IM-1055,0.005889719817787409,CXR983_IM-2471,0.006578228902071714,CXR595_IM-2187,0.00686213094741106,CXR2597_IM-1087,0.007702474948018789,CXR3073_IM-1434,0.00786108709871769,CXR653_IM-2230,0.007929438725113869,CXR1546_IM-0356,0.008334304206073284,CXR964_IM-2454,0.008582639507949352,CXR3322_IM-1588,0.008648496121168137,CXR2174_IM-0787,0.008738057687878609
CXR2439_IM-0978,train,KLDiv,CXR1075_IM-0054,0.0032764137722551823,CXR2368_IM-0928,0.005712490063160658,CXR496_IM-2114,0.007419914938509464,CXR899_IM-2407,0.008110243827104568,CXR1821_IM-0532,0.008206221275031567,CXR1868_IM-0561,0.009587058797478676,CXR3617_IM-1789,0.009793237783014774,CXR99_IM-2476,0.009874304756522179,CXR165_IM-0427,0.009995398111641407,CXR537_IM-2143,0.010062013752758503
CXR939_IM-2435,train,KLDiv,CXR3038_IM-1411,0.002478980226442218,CXR662_IM-2238,0.0028985373210161924,CXR253_IM-1045,0.0029522788245230913,CXR2041_IM-0685,0.003093595150858164,CXR604_IM-2193,0.0034031837712973356,CXR1461_IM-0299,0.003618940245360136,CXR2643_IM-1129,0.0036390298046171665,CXR2011_IM-0661,0.0036575691774487495,CXR3325_IM-1591,0.0036613084375858307,CXR2632_IM-1119,0.003676833352074027
CXR3625_IM-1794,train,KLDiv,CXR2748_IM-1198,0.0015776257496327162,CXR1018_IM-0014,0.004209171049296856,CXR2192_IM-0802,0.004276859108358622,CXR2880_IM-1284,0.004455309361219406,CXR2720_IM-1182,0.0048553491942584515,CXR1218_IM-0146,0.004886147566139698,CXR3694_IM-1845,0.005178140476346016,CXR333_IM-1594,0.005803699605166912,CXR1182_IM-0124,0.005837901029735804,CXR3528_IM-1725,0.006163193378597498
CXR1343_IM-0222-0001,train,KLDiv,CXR3365_IM-1618,0.012827236205339432,CXR1876_IM-0567,0.015527261421084404,CXR3675_IM-1829-0001,0.018820011988282204,CXR1423_IM-0270,0.019031792879104614,CXR1478_IM-0310-0001,0.019482461735606194,CXR911_IM-2417,0.022376347333192825,CXR947_IM-2442,0.023073988035321236,CXR3698_IM-1846,0.023738348856568336,CXR2453_IM-0988,0.023781975731253624,CXR626_IM-2206,0.023946108296513557
CXR186_IM-0558,train,KLDiv,CXR3390_IM-1636,0.008493587374687195,CXR457_IM-2088-1001,0.009131724014878273,CXR2782_IM-1220,0.010325523093342781,CXR2324_IM-0895,0.012784644961357117,CXR3983_IM-2039,0.012810359708964825,CXR533_IM-2140,0.013424059376120567,CXR3345_IM-1603,0.013442303985357285,CXR2278_IM-0864,0.013635114766657352,CXR2341_IM-0907,0.014231279492378235,CXR2264_IM-0854,0.014747011475265026
CXR1801_IM-0520,train,KLDiv,CXR1250_IM-0169,0.004818805493414402,CXR3915_IM-1990,0.011708427220582962,CXR2217_IM-0822-0001,0.012296410277485847,CXR139_IM-0248,0.01266359630972147,CXR901_IM-2409,0.012784069404006004,CXR2002_IM-0654,0.012818918563425541,CXR2938_IM-1339,0.01289452612400055,CXR3903_IM-1982,0.014365052804350853,CXR1898_IM-0581,0.015225236304104328,CXR674_IM-2247,0.015356466174125671
CXR2836_IM-1252,train,KLDiv,CXR1704_IM-0464,0.00481171440333128,CXR2345_IM-0910,0.013773154467344284,CXR3211_IM-1517-1001,0.01520460657775402,CXR903_IM-2409,0.01575428433716297,CXR57_IM-2170-1001,0.017687145620584488,CXR1445_IM-0287,0.018293507397174835,CXR2962_IM-1355,0.018436528742313385,CXR616_IM-2200,0.018842414021492004,CXR1244_IM-0166,0.0191139355301857,CXR401_IM-2051,0.01912141777575016
CXR246_IM-0992,train,KLDiv,CXR3223_IM-1523,0.015333613380789757,CXR3996_IM-2047,0.017128201201558113,CXR3937_IM-2008,0.018313093110919,CXR3533_IM-1726,0.019189486280083656,CXR417_IM-2060,0.020247826352715492,CXR669_IM-2242,0.020380888134241104,CXR1363_IM-0236-0001,0.024567293003201485,CXR3624_IM-1794,0.02572879008948803,CXR3564_IM-1749-0001,0.025936804711818695,CXR3541_IM-1733-0001,0.02595813199877739
CXR1909_IM-0590,train,KLDiv,CXR3273_IM-1554,0.006617987062782049,CXR3848_IM-1946-1001,0.008188256993889809,CXR3116_IM-1464,0.009221180342137814,CXR295_IM-1348,0.009761443361639977,CXR2761_IM-1208,0.009851252660155296,CXR3299_IM-1575,0.010443772189319134,CXR1990_IM-0648,0.010565425269305706,CXR2722_IM-1184,0.011145503260195255,CXR1565_IM-0368,0.011272793635725975,CXR601_IM-2192,0.011923948302865028
CXR2144_IM-0765,train,KLDiv,CXR969_IM-2459,0.005111465230584145,CXR1166_IM-0111,0.009831846691668034,CXR629_IM-2209,0.012212326750159264,CXR3905_IM-1984,0.01221690233796835,CXR3761_IM-1883,0.012866530567407608,CXR6_IM-2192,0.013145379722118378,CXR3642_IM-1806,0.013910230249166489,CXR2951_IM-1349,0.013928836211562157,CXR837_IM-2361,0.014524109661579132,CXR728_IM-2287,0.014968683011829853
CXR841_IM-2365,train,KLDiv,CXR2828_IM-1247,0.0009123904164880514,CXR1086_IM-0059,0.0031158030033111572,CXR2611_IM-1102,0.003243789542466402,CXR286_IM-1267,0.004382893908768892,CXR712_IM-2274-0001,0.004640573635697365,CXR2729_IM-1187,0.0047630127519369125,CXR3043_IM-1417,0.005018249619752169,CXR2011_IM-0661,0.005521058104932308,CXR618_IM-2201,0.005870549473911524,CXR1636_IM-0415,0.006108710542321205
CXR2067_IM-0701,train,KLDiv,CXR2362_IM-0926,0.007698531728237867,CXR3380_IM-1628,0.008212032727897167,CXR2551_IM-1058,0.009923501871526241,CXR3726_IM-1862,0.010944240726530552,CXR975_IM-2464,0.011148858815431595,CXR2744_IM-1197,0.012269092723727226,CXR1087_IM-0060,0.01267220452427864,CXR2807_IM-1237,0.012828418985009193,CXR3337_IM-1598,0.012861908413469791,CXR1568_IM-0371,0.01302134245634079
CXR797_IM-2332,train,KLDiv,CXR2123_IM-0748,0.014741431921720505,CXR1753_IM-0494,0.01699557900428772,CXR713_IM-2275,0.018115682527422905,CXR59_IM-2184,0.020499397069215775,CXR462_IM-2090,0.021365365013480186,CXR403_IM-2052,0.02144259214401245,CXR1112_IM-0078,0.022435827180743217,CXR2795_IM-1227,0.0234956257045269,CXR1898_IM-0581,0.02386113815009594,CXR3565_IM-1750,0.023887496441602707
CXR2344_IM-0909,train,KLDiv,CXR861_IM-2382,0.0018591824918985367,CXR489_IM-2110,0.0021347308065742254,CXR1318_IM-0205,0.003395234700292349,CXR3067_IM-1430,0.0034567788243293762,CXR644_IM-2223,0.0035256734117865562,CXR707_IM-2270,0.003691910533234477,CXR1136_IM-0092,0.0038367225788533688,CXR2885_IM-1287,0.00396004831418395,CXR1010_IM-0012,0.004010104574263096,CXR3506_IM-1708,0.0040838997811079025
CXR2376_IM-0936,train,KLDiv,CXR2950_IM-1348,0.0042419726960361,CXR95_IM-2445,0.007948936894536018,CXR1846_IM-0549,0.008141372352838516,CXR3827_IM-1932,0.008467620238661766,CXR2451_IM-0987,0.008820644579827785,CXR2447_IM-0983,0.009819494560360909,CXR1978_IM-0636,0.009843427687883377,CXR2627_IM-1114,0.009873352944850922,CXR494_IM-2114,0.010074131190776825,CXR3233_IM-1530,0.01012018509209156
CXR3977_IM-2036,train,KLDiv,CXR3970_IM-2031,0.005717219319194555,CXR33_IM-1576,0.006012973841279745,CXR2216_IM-0821,0.006426336243748665,CXR2032_IM-0677,0.006474664434790611,CXR1656_IM-0431,0.006542786490172148,CXR1617_IM-0399,0.006681621540337801,CXR951_IM-2447,0.006731231231242418,CXR2527_IM-1043,0.007052126340568066,CXR1200_IM-0134,0.007337932474911213,CXR69_IM-2258,0.0075958892703056335
CXR1122_IM-0080-1001,train,KLDiv,CXR1894_IM-0581,0.003713189624249935,CXR3648_IM-1810,0.003920204471796751,CXR247_IM-1000,0.005135385785251856,CXR826_IM-2355,0.005935459863394499,CXR3518_IM-1717,0.006163817830383778,CXR3012_IM-1390,0.0063812220469117165,CXR3121_IM-1466,0.006599516607820988,CXR8_IM-2333,0.007071726024150848,CXR1435_IM-0280,0.007208197843283415,CXR1103_IM-0070,0.007739527150988579
CXR2123_IM-0748,train,KLDiv,CXR1753_IM-0494,0.005069714039564133,CXR3565_IM-1750,0.006053483113646507,CXR403_IM-2052,0.006598707288503647,CXR465_IM-2093-0001,0.008704646490514278,CXR59_IM-2184,0.009257637895643711,CXR3273_IM-1554,0.009330197237432003,CXR3877_IM-1967,0.009369914419949055,CXR401_IM-2051,0.009564290754497051,CXR627_IM-2207,0.009964218363165855,CXR3479_IM-1690,0.010880973190069199
CXR2403_IM-0951,train,KLDiv,CXR921_IM-2423,0.00410736259073019,CXR2704_IM-1171,0.005964106880128384,CXR3392_IM-1637,0.0074318163096904755,CXR3459_IM-1679,0.00804202537983656,CXR1077_IM-0054,0.008090201765298843,CXR3031_IM-1406,0.010547664016485214,CXR2116_IM-0745,0.010827098041772842,CXR3408_IM-1648,0.011164127849042416,CXR3300_IM-1578,0.011727223172783852,CXR1737_IM-0485,0.011780965141952038
CXR2444_IM-0980,train,KLDiv,CXR2951_IM-1349,0.005322803743183613,CXR1114_IM-0079,0.005991929676383734,CXR3759_IM-1883,0.006924011278897524,CXR1065_IM-0046,0.0072584208101034164,CXR1674_IM-0445,0.007278654724359512,CXR805_IM-2339,0.007650263141840696,CXR1641_IM-0420,0.007793421857059002,CXR3407_IM-1647,0.007822384126484394,CXR536_IM-2143,0.008299510926008224,CXR629_IM-2209,0.008465192280709743
CXR1711_IM-0469,train,KLDiv,CXR1643_IM-0421,0.0005934401415288448,CXR3637_IM-1804,0.0016550988657400012,CXR3028_IM-1403,0.0017320913029834628,CXR1710_IM-0469,0.0018321602838113904,CXR3121_IM-1466,0.001848848769441247,CXR1747_IM-0490,0.0022725844755768776,CXR1833_IM-0539,0.0024186682421714067,CXR3610_IM-1783,0.0026351662818342447,CXR641_IM-2220,0.002647359622642398,CXR1352_IM-0229,0.0029524965211749077
CXR707_IM-2270,train,KLDiv,CXR507_IM-2125,0.002332450123503804,CXR1318_IM-0205,0.002410018816590309,CXR861_IM-2382,0.0027451207861304283,CXR3184_IM-1503,0.00275486521422863,CXR2885_IM-1287,0.003301093354821205,CXR2344_IM-0909,0.003528156317770481,CXR2740_IM-1195,0.003781245555728674,CXR2597_IM-1087,0.003920126706361771,CXR3524_IM-1721,0.004016166552901268,CXR1491_IM-0317,0.004049207083880901
CXR3895_IM-1977,train,KLDiv,CXR1736_IM-0484,0.008191753178834915,CXR1415_IM-0264,0.00922105647623539,CXR2425_IM-0967,0.0109541742131114,CXR41_IM-2055,0.011328293941915035,CXR1345_IM-0223,0.011719318106770515,CXR1638_IM-0417,0.011789383366703987,CXR55_IM-2154,0.012188631109893322,CXR2282_IM-0869,0.012311752885580063,CXR1979_IM-0637,0.012685699388384819,CXR3116_IM-1464,0.014040840789675713
CXR1433_IM-0278,train,KLDiv,CXR3714_IM-1856,0.006159976124763489,CXR669_IM-2242,0.00697418162599206,CXR98_IM-2467,0.00914109405130148,CXR3336_IM-1598,0.011847944930195808,CXR3564_IM-1749-0001,0.01361182052642107,CXR3337_IM-1598,0.01388534251600504,CXR1464_IM-0301,0.01440937165170908,CXR1087_IM-0060,0.016204804182052612,CXR3223_IM-1523,0.01699637621641159,CXR3533_IM-1726,0.01707293465733528
CXR1367_IM-0237,train,KLDiv,CXR3401_IM-1645,0.005222134757786989,CXR1995_IM-0651,0.005378291010856628,CXR395_IM-2019,0.0060286372900009155,CXR370_IM-1848,0.006307525560259819,CXR3407_IM-1647,0.006613996811211109,CXR2805_IM-1235,0.006925761234015226,CXR2580_IM-1078,0.00737583776935935,CXR89_IM-2402,0.00788993388414383,CXR2487_IM-1014,0.00829622894525528,CXR3876_IM-1967,0.008604857139289379
CXR1763_IM-0497,train,KLDiv,CXR1403_IM-0258,0.006803001277148724,CXR3747_IM-1873,0.006815559696406126,CXR2747_IM-1198,0.00947888009250164,CXR1177_IM-0120,0.009681745432317257,CXR1195_IM-0131,0.010000210255384445,CXR3285_IM-1566,0.012269929051399231,CXR2617_IM-1106,0.012358891777694225,CXR2397_IM-0946,0.012703756801784039,CXR2710_IM-1177,0.012842407450079918,CXR1289_IM-0189,0.013289956375956535
CXR645_IM-2224,train,KLDiv,CXR3246_IM-1538,0.005971130914986134,CXR3070_IM-1432,0.007008669897913933,CXR3064_IM-1428,0.008058379404246807,CXR3659_IM-1819,0.008150123991072178,CXR3512_IM-1714,0.00839439406991005,CXR3448_IM-1671,0.008547256700694561,CXR989_IM-2475,0.008990737609565258,CXR1437_IM-0281,0.00921210739761591,CXR899_IM-2407,0.009589293971657753,CXR537_IM-2143,0.00959006231278181
CXR728_IM-2287,train,KLDiv,CXR2593_IM-1084,0.0038843974471092224,CXR3706_IM-1851,0.004392270464450121,CXR1166_IM-0111,0.007453201338648796,CXR2863_IM-1271,0.008311739191412926,CXR611_IM-2198,0.008567293174564838,CXR2310_IM-0885,0.008636992424726486,CXR3903_IM-1982,0.008668968454003334,CXR3272_IM-1553,0.009577669203281403,CXR3324_IM-1590,0.010305874980986118,CXR1315_IM-0204,0.010922910645604134
CXR3479_IM-1690,train,KLDiv,CXR1100_IM-0068,0.0026837934274226427,CXR3299_IM-1575,0.003834398463368416,CXR3877_IM-1967,0.004425388760864735,CXR925_IM-2425,0.006127223838120699,CXR3536_IM-1729,0.006530246697366238,CXR3342_IM-1603,0.006690171547234058,CXR465_IM-2093-0001,0.00759540218859911,CXR3116_IM-1464,0.008265976794064045,CXR2184_IM-0795,0.008490903303027153,CXR677_IM-2249,0.008689048700034618
CXR1318_IM-0205,train,KLDiv,CXR507_IM-2125,0.002258488442748785,CXR707_IM-2270,0.002696963958442211,CXR765_IM-2311,0.0028960222844034433,CXR694_IM-2260,0.00290727149695158,CXR3231_IM-1528,0.0032005622051656246,CXR3317_IM-1587,0.003200635313987732,CXR2885_IM-1287,0.003328015562146902,CXR2344_IM-0909,0.0035320210736244917,CXR861_IM-2382,0.0036906201858073473,CXR2935_IM-1337,0.0036912839859724045
CXR697_IM-2262,train,KLDiv,CXR3113_IM-1462,0.0045461528934538364,CXR3692_IM-1843,0.005457169376313686,CXR2012_IM-0662,0.00568207073956728,CXR1225_IM-0150,0.0067235324531793594,CXR3928_IM-2000,0.006743890233337879,CXR99_IM-2476,0.007527658250182867,CXR426_IM-2069,0.007718799170106649,CXR2014_IM-0664,0.0078238844871521,CXR470_IM-2099,0.00830304715782404,CXR1237_IM-0159,0.008560138754546642
CXR1585_IM-0380,train,KLDiv,CXR1631_IM-0412-0001,0.005507953930646181,CXR365_IM-1812,0.005664382129907608,CXR1358_IM-0232,0.006619882304221392,CXR3010_IM-1389,0.0076559968292713165,CXR154_IM-0350,0.008229020982980728,CXR817_IM-2348-0001,0.008954365737736225,CXR3978_IM-2037-0001,0.009088285267353058,CXR957_IM-2449,0.009411336854100227,CXR3163_IM-1488,0.009771423414349556,CXR3951_IM-2019,0.009783324785530567
CXR515_IM-2129,train,KLDiv,CXR3571_IM-1754,0.0025969655252993107,CXR1730_IM-0481,0.006379205267876387,CXR3002_IM-1388,0.007517385296523571,CXR187_IM-0563,0.007992297410964966,CXR3125_IM-1469,0.008040256798267365,CXR193_IM-0601,0.008056368678808212,CXR563_IM-2164,0.0083701740950346,CXR3010_IM-1389,0.008520057424902916,CXR958_IM-2449,0.008589108474552631,CXR323_IM-1526,0.008734602481126785
CXR299_IM-1377,train,KLDiv,CXR887_IM-2400,0.0031180973164737225,CXR777_IM-2320,0.004205396864563227,CXR1868_IM-0561,0.004423793405294418,CXR3617_IM-1789,0.004847597796469927,CXR3233_IM-1530,0.005513416603207588,CXR1428_IM-0274,0.005618301220238209,CXR3660_IM-1820,0.006243367679417133,CXR2360_IM-0925,0.0063534327782690525,CXR1821_IM-0532,0.007096116431057453,CXR496_IM-2114,0.007101573050022125
CXR3806_IM-1916,train,KLDiv,CXR3300_IM-1578,0.012207483872771263,CXR3987_IM-2041,0.014714251272380352,CXR1266_IM-0179,0.01495976559817791,CXR1740_IM-0488,0.015297007746994495,CXR2116_IM-0745,0.016119912266731262,CXR3264_IM-1550,0.01631036400794983,CXR495_IM-2114,0.016669433563947678,CXR2039_IM-0683,0.019664406776428223,CXR3597_IM-1775,0.021460969001054764,CXR3047_IM-1418,0.02197336032986641
CXR3540_IM-1732,train,KLDiv,CXR2677_IM-1151,0.00343858590349555,CXR1889_IM-0577,0.00349711487069726,CXR494_IM-2114,0.0046020024456083775,CXR2762_IM-1208,0.004806402139365673,CXR828_IM-2357,0.0051398198120296,CXR824_IM-2354,0.005232020281255245,CXR2207_IM-0815,0.005581109784543514,CXR3827_IM-1932,0.0061786542646586895,CXR1452_IM-0291,0.0061857616528868675,CXR3486_IM-1695,0.006616099737584591
CXR116_IM-0107,train,KLDiv,CXR1075_IM-0054,0.0051667653024196625,CXR165_IM-0427,0.006206224672496319,CXR1108_IM-0075,0.0076172687113285065,CXR99_IM-2476,0.008140507154166698,CXR3928_IM-2000,0.008326905779540539,CXR3416_IM-1651-0001,0.009138085879385471,CXR2439_IM-0978,0.010509269312024117,CXR2132_IM-0755,0.010542134754359722,CXR2867_IM-1274,0.0107071902602911,CXR1770_IM-0504,0.011100566945970058
CXR2645_IM-1131,train,KLDiv,CXR3002_IM-1388,0.0028098321054130793,CXR3982_IM-2039,0.005478858016431332,CXR2979_IM-1368-1001,0.005818641744554043,CXR958_IM-2449,0.005873712711036205,CXR3163_IM-1488,0.006234373897314072,CXR1381_IM-0245,0.00662678899243474,CXR2615_IM-1106,0.007211336400359869,CXR2156_IM-0775,0.007442707661539316,CXR3477_IM-1690,0.007757238112390041,CXR2127_IM-0751,0.007764135953038931
CXR3987_IM-2041,train,KLDiv,CXR1740_IM-0488,0.011256862431764603,CXR2763_IM-1209,0.011326001957058907,CXR2440_IM-0978,0.012099236249923706,CXR2923_IM-1326,0.013859582133591175,CXR245_IM-0985,0.014053245075047016,CXR1744_IM-0489,0.014478325843811035,CXR3047_IM-1418,0.015106226317584515,CXR3806_IM-1916,0.01513180136680603,CXR3652_IM-1814,0.016158999875187874,CXR1596_IM-0387,0.01753619685769081
CXR1417_IM-0266,train,KLDiv,CXR2261_IM-0852,0.003657305147498846,CXR2829_IM-1247,0.004660774488002062,CXR326_IM-1546,0.005109598860144615,CXR430_IM-2071,0.0052260300144553185,CXR3647_IM-1809,0.005258424207568169,CXR1432_IM-0278,0.006521609146147966,CXR3703_IM-1850,0.007004982326179743,CXR80_IM-2333,0.007034097798168659,CXR3678_IM-1831,0.007430654019117355,CXR3350_IM-1607-0001,0.0078030601143836975
